x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
245319,298146,309817,176.0603,210.9148,141.8737
245319,328146,249817,185.6540,217.8099,96.9166
245319,328146,279817,180.8812,223.6331,116.5579
245319,328146,309817,176.1508,228.2382,134.9772
275319,58146,189817,216.3097,28.0142,106.3316
275319,58146,219817,215.0626,31.8903,126.1979
275319,88146,189817,218.7764,49.6095,100.6106
275319,88146,219817,215.7969,51.8280,121.5270
275319,88146,249817,213.0003,55.4589,142.6410
275319,118146,159817,225.7652,66.8293,78.1143
275319,118146,189817,221.2000,70.3942,95.9871
275319,118146,219817,216.5308,73.1524,117.1877
275319,118146,249817,213.2180,77.2705,138.3366
275319,148146,159817,224.0467,85.0198,76.6407
275319,148146,189817,219.8582,90.8700,93.6505
275319,148146,219817,215.9455,95.6963,113.7969
275319,148146,249817,212.5316,100.9416,133.7299
275319,148146,279817,208.4683,106.2084,152.7886
275319,178146,159817,224.2860,106.8027,72.0850
275319,178146,189817,218.9614,112.9324,91.4657
275319,178146,219817,216.5035,118.6840,110.5041
275319,178146,249817,213.0134,123.2425,129.5182
275319,208146,159817,226.2919,128.1067,67.6142
275319,208146,189817,222.5439,133.8589,86.6108
275319,208146,219817,217.7020,139.7281,105.3515
275319,208146,249817,213.0420,145.3544,124.3064
275319,208146,279817,208.3947,150.4556,142.6588
275319,238146,159817,228.8596,147.8071,61.1118
275319,238146,189817,223.6629,154.2693,81.6292
275319,238146,219817,218.5202,160.5442,100.3447
275319,238146,249817,213.7170,165.8302,119.4762
275319,238146,279817,208.2977,170.3370,137.7446
275319,268146,189817,224.8831,173.5915,75.6937
275319,268146,219817,220.2742,179.1153,95.0914
275319,268146,249817,214.3044,184.1478,114.2357
275319,298146,189817,224.4722,192.8464,69.3736
275319,298146,219817,219.2932,197.5559,89.0743
275319,298146,279817,206.6201,205.7561,126.0975
305319,58146,189817,240.9746,28.0502,107.7400
305319,58146,219817,239.1540,31.5690,129.1003
305319,88146,159817,242.5354,46.7003,81.4227
305319,88146,189817,241.3115,49.4086,102.3571
305319,88146,219817,239.3063,51.7966,124.4251
305319,88146,249817,237.0777,55.0675,145.7158
