x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
402200,165853,92007,215.0153,86.0366,65.8427
402200,165853,112007,213.5196,88.5326,80.4276
402200,165853,132007,210.7881,89.9213,97.1760
402200,165853,152007,207.9542,94.4907,114.3336
402200,165853,172007,205.2646,98.1148,130.0182
402200,165853,192007,202.7592,100.2335,143.4492
402200,185853,92007,215.7848,101.4586,65.0150
402200,185853,112007,214.0978,105.0916,78.3915
402200,185853,132007,211.0523,106.7138,94.4840
402200,185853,152007,207.5400,108.8105,111.2234
402200,185853,172007,204.4399,114.6665,126.2832
402200,185853,192007,203.0248,116.9150,139.8628
402200,205853,92007,216.5925,117.9694,63.2069
402200,205853,112007,216.1429,119.9402,76.3433
402200,205853,132007,211.8103,125.0746,91.0449
402200,205853,152007,207.9445,127.4339,109.0347
402200,205853,172007,205.8495,131.9752,123.1333
402200,205853,192007,204.5297,134.7683,137.0620
402200,225853,92007,219.4210,132.0432,61.6205
402200,225853,112007,217.0000,136.8689,74.8917
402200,225853,132007,213.9045,141.1853,90.9700
402200,225853,152007,210.1278,144.2624,107.0076
402200,225853,172007,208.9438,148.8344,121.6787
402200,225853,192007,206.6198,153.2268,134.4083
402200,225853,212007,201.9768,155.9268,146.5386
402200,245853,92007,220.5501,146.6104,57.9417
402200,245853,112007,218.3209,152.3741,72.5951
402200,245853,132007,216.1337,157.2660,87.5535
402200,245853,152007,213.8620,161.3227,102.9606
402200,245853,172007,211.3531,164.8164,118.5512
402200,245853,192007,207.2544,167.8859,130.8247
402200,265853,92007,221.8631,161.2148,50.8202
402200,265853,112007,220.8643,165.4417,63.7062
402200,265853,132007,219.7713,170.0876,77.5225
402200,265853,152007,214.7584,175.2034,95.0717
402200,265853,172007,211.8929,179.0364,109.8664
402200,265853,212007,194.1072,192.9200,136.6364
402200,285853,92007,221.8651,174.1848,44.6900
402200,285853,112007,222.6814,178.3660,55.8304
402200,285853,132007,220.0849,184.3558,70.6768
402200,285853,152007,213.9831,189.8512,87.7616
402200,285853,192007,196.3387,202.8320,119.9289
402200,285853,212007,193.3742,207.6568,132.0022
422200,85853,112007,223.1940,24.9667,107.9266
422200,85853,132007,221.9584,27.5134,120.7623
422200,85853,152007,219.9059,30.8684,134.4159
422200,105853,92007,226.9218,39.0861,87.0228
422200,105853,112007,226.9574,42.8906,96.9659
422200,105853,132007,225.5332,44.0276,109.1478
422200,105853,152007,220.0723,45.8678,128.3239
422200,105853,172007,219.1165,48.4166,142.4379
422200,125853,92007,230.6407,57.4999,78.7447
422200,125853,112007,228.1351,58.1521,92.2933
422200,125853,132007,224.6228,59.8881,106.6892
422200,125853,152007,220.8870,60.7014,124.8463
422200,125853,172007,219.8370,61.8373,138.5004
422200,125853,192007,218.3833,65.3060,157.5756
422200,145853,92007,230.6423,71.2596,72.8945
422200,145853,112007,229.0408,74.1729,89.1987
422200,145853,132007,224.1995,76.2855,103.9802
422200,145853,152007,221.1099,77.7128,120.7548
422200,145853,172007,219.8783,80.0789,135.0470
422200,145853,192007,220.1491,81.8737,148.5677
422200,145853,212007,221.1501,86.1201,159.7408
422200,165853,72007,234.1582,83.5206,56.7396
422200,165853,92007,232.2877,87.3338,70.0246
422200,165853,112007,229.6391,89.5153,84.5468
422200,165853,132007,225.5767,92.0050,101.7404
422200,165853,152007,221.8856,93.8956,120.5113
422200,165853,172007,219.9697,97.9120,133.3293
422200,165853,192007,219.9625,98.9174,145.1835
